Time,1,2,3,4,5,6
Tue Feb  6 16:11:39 2024,14.944,15.003,15.0,15.002,14.995,14.991
Tue Feb  6 16:11:58 2024,15.028,15.059,14.998,14.999,14.984,15.003
Tue Feb  6 16:12:17 2024,14.994,14.978,15.0,15.015,14.993,14.988
Tue Feb  6 16:13:42 2024,14.856,14.746,15.001,15.0,14.99,14.999
Tue Feb  6 16:13:57 2024,14.98,15.039,14.999,14.997,14.996,14.991
Tue Feb  6 16:14:12 2024,15.033,15.005,15.001,14.995,14.998,14.991
Tue Feb  6 16:14:27 2024,14.991,15.005,15.001,15.003,14.989,15.017
Tue Feb  6 16:14:42 2024,15.017,14.997,15.0,14.988,15.002,14.991
Tue Feb  6 16:15:05 2024,14.98,15.041,15.0,15.002,15.002,15.0
Tue Feb  6 16:15:24 2024,14.984,15.001,14.986,14.991,14.995,15.004
Tue Feb  6 16:15:43 2024,14.955,15.019,14.991,15.002,14.991,15.002
Tue Feb  6 16:16:02 2024,14.998,15.008,15.005,14.996,15.009,14.995
Tue Feb  6 16:16:22 2024,14.98,15.042,15.006,15.004,14.994,15.02
Tue Feb  6 16:16:41 2024,15.016,14.792,14.99,14.998,14.993,14.989
Tue Feb  6 16:17:00 2024,14.991,14.957,15.002,15.012,15.023,15.007
Tue Feb  6 16:17:19 2024,14.997,14.996,15.006,14.998,14.991,14.986
Tue Feb  6 16:17:38 2024,14.978,14.997,14.999,15.004,14.998,14.992
Tue Feb  6 16:17:57 2024,14.92,14.981,14.998,15.009,15.005,14.988
Tue Feb  6 16:19:22 2024,15.0,14.895,14.999,14.998,14.977,15.007
Tue Feb  6 16:19:37 2024,14.972,14.992,15.007,14.995,14.994,15.009
Tue Feb  6 16:19:52 2024,14.819,14.995,15.003,14.996,14.989,15.004
Tue Feb  6 16:20:07 2024,15.005,14.96,15.001,14.998,15.005,14.988
Tue Feb  6 16:20:22 2024,14.948,15.026,15.002,14.997,15.0,15.01
Tue Feb  6 16:20:45 2024,14.978,14.999,15.001,15.013,14.997,14.988
Tue Feb  6 16:21:04 2024,14.955,15.0,15.003,14.999,14.986,15.001
Tue Feb  6 16:21:23 2024,14.959,15.066,15.003,14.997,15.01,15.009
Tue Feb  6 16:21:42 2024,14.905,15.0,15.003,14.997,14.992,15.005
Tue Feb  6 16:22:01 2024,14.817,15.025,15.0,14.991,14.985,15.005
Tue Feb  6 16:22:20 2024,14.988,14.825,15.002,15.005,15.007,15.002
Tue Feb  6 16:22:39 2024,14.972,14.994,14.993,14.994,14.995,15.012
Tue Feb  6 16:22:58 2024,14.984,15.122,14.994,14.998,14.998,14.988
Tue Feb  6 16:23:17 2024,15.005,15.024,14.998,15.01,15.007,15.01
Tue Feb  6 16:23:36 2024,14.852,14.991,15.01,15.007,14.998,15.008
Tue Feb  6 16:25:01 2024,14.958,14.998,15.002,15.005,15.02,14.998
Tue Feb  6 16:25:16 2024,14.963,15.004,15.001,15.012,15.0,14.994
Tue Feb  6 16:25:31 2024,14.983,14.994,15.002,15.009,15.0,15.016
Tue Feb  6 16:25:46 2024,15.014,14.991,15.006,15.008,15.002,14.993
Tue Feb  6 16:26:02 2024,14.986,15.063,14.988,14.995,14.997,14.984
Tue Feb  6 16:26:25 2024,14.994,15.007,14.998,15.011,15.016,14.984
Tue Feb  6 16:26:44 2024,14.881,15.002,15.005,15.008,14.995,14.998
Tue Feb  6 16:27:03 2024,15.048,15.301,14.984,14.999,14.988,15.003
Tue Feb  6 16:27:22 2024,14.933,14.995,15.003,14.998,14.988,14.988
Tue Feb  6 16:27:41 2024,15.027,14.971,15.004,14.995,14.996,14.993
Tue Feb  6 16:28:00 2024,14.922,15.02,14.999,15.001,15.001,15.007
Tue Feb  6 16:28:19 2024,15.003,14.851,14.998,14.999,14.998,15.005
Tue Feb  6 16:28:38 2024,14.991,15.036,14.999,15.005,14.997,15.012
Tue Feb  6 16:28:57 2024,15.016,14.991,15.005,15.004,15.013,14.999
Tue Feb  6 16:29:16 2024,15.008,14.996,15.002,15.001,15.009,14.984
Tue Feb  6 16:30:41 2024,14.966,15.02,14.998,14.994,15.009,14.98
Tue Feb  6 16:30:56 2024,15.005,14.988,14.998,15.0,15.0,15.013
Tue Feb  6 16:31:11 2024,14.958,14.997,15.002,14.998,15.002,14.99
Tue Feb  6 16:31:26 2024,14.952,15.02,14.995,15.002,14.988,15.016
Tue Feb  6 16:31:41 2024,14.966,15.003,14.998,14.991,14.988,15.005
Tue Feb  6 16:32:04 2024,14.964,14.862,14.999,15.011,14.996,14.998
Tue Feb  6 16:32:23 2024,15.014,15.052,15.0,14.993,14.988,15.012
Tue Feb  6 16:32:42 2024,15.002,15.003,15.005,15.007,14.994,14.988
Tue Feb  6 16:33:01 2024,15.047,14.773,15.002,14.998,14.997,15.025
Tue Feb  6 16:33:21 2024,14.925,14.917,15.0,15.001,15.006,14.985
Tue Feb  6 16:33:40 2024,14.989,15.012,15.002,14.995,14.994,14.983
Tue Feb  6 16:33:59 2024,14.983,14.728,14.999,14.984,14.987,15.016
Tue Feb  6 16:34:18 2024,15.317,15.059,14.996,14.997,15.007,15.021
Tue Feb  6 16:34:37 2024,14.991,14.867,14.998,15.0,14.998,14.988
Tue Feb  6 16:34:56 2024,14.812,15.046,14.998,14.989,15.002,15.017
