Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,5 SP,6 SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV,5 PV,6 PV
Wed Feb 14 22:39:54 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.2025,0.0,75.0675,0.0,0.0,551.1340942382812,545.859619140625,0.0,1,0,3,2,14.99625,7.5,11.262
Wed Feb 14 22:40:01 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.2025,0.0,75.0825,0.0,0.0,551.13525390625,545.8125,0.0,1,0,3,2,14.97925,7.498,11.255
Wed Feb 14 22:40:09 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1314086914062,545.909423828125,0.0,1,0,3,2,14.97925,7.502,11.238
Wed Feb 14 22:40:16 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.200625,0.0,75.07124999999999,0.0,0.0,551.1445922851562,545.9852294921875,0.0,1,0,3,2,14.97225,7.498,11.248
Wed Feb 14 22:40:24 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.198750000000004,0.0,75.07875,0.0,0.0,551.1488037109375,545.9154052734375,0.0,1,0,3,2,14.97225,7.501,11.254
Wed Feb 14 22:40:31 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.2025,0.0,75.0675,0.0,0.0,551.149658203125,545.9833984375,0.0,1,0,3,2,14.9785,7.499,11.245
Wed Feb 14 22:40:39 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.200625,0.0,75.0675,0.0,0.0,551.154296875,545.9486083984375,0.0,1,0,3,2,14.9785,7.5,11.268
Wed Feb 14 22:40:46 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.200625,0.0,75.0675,0.0,0.0,551.15771484375,545.934326171875,0.0,1,0,3,2,14.994499999999999,7.5,11.245
Wed Feb 14 22:40:54 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,2,15,7.5,11.25,57.204375,0.0,75.0825,0.0,0.0,551.1490478515625,546.0106201171875,0.0,1,0,3,2,14.994499999999999,7.498,11.247
Wed Feb 14 22:41:09 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1498413085938,545.91357421875,0.0,0,0,3,3,15.001750000000001,7.502,11.24
Wed Feb 14 22:41:19 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.208124999999995,0.0,75.075,0.0,0.0,551.1333618164062,545.85400390625,0.0,0,0,3,3,15.001750000000001,7.499,11.248
Wed Feb 14 22:41:28 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.07124999999999,0.0,0.0,551.1329956054688,545.86181640625,0.0,0,0,3,3,14.989749999999999,7.499,11.244
Wed Feb 14 22:41:38 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.206250000000004,0.0,75.07124999999999,0.0,0.0,551.14404296875,545.92333984375,0.0,0,0,3,3,14.989749999999999,7.499,11.258
Wed Feb 14 22:41:47 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1349487304688,545.93994140625,0.0,0,0,3,3,15.001999999999999,7.504,11.259
Wed Feb 14 22:41:57 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.198750000000004,0.0,75.07124999999999,0.0,0.0,551.1478881835938,545.9298095703125,0.0,0,0,3,3,15.001999999999999,7.497,11.247
Wed Feb 14 22:42:06 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.07124999999999,0.0,0.0,551.1531982421875,545.9671630859375,0.0,0,0,3,3,15.015500000000001,7.502,11.255
Wed Feb 14 22:42:16 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,551.175537109375,545.9693603515625,0.0,0,0,3,3,15.015500000000001,7.498,11.257
Wed Feb 14 22:42:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.198750000000004,0.0,75.06375,0.0,0.0,551.142578125,545.882568359375,0.0,0,0,3,3,15.012,7.496,11.26
Wed Feb 14 22:42:35 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.200625,0.0,75.07875,0.0,0.0,551.13818359375,545.9505615234375,0.0,0,0,3,3,15.012,7.495,11.259
Wed Feb 14 22:42:44 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.075,0.0,0.0,551.1467895507812,545.89697265625,0.0,0,0,3,3,15.008,7.509,11.262
Wed Feb 14 22:42:54 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07124999999999,0.0,0.0,551.14453125,545.966796875,0.0,0,0,3,3,15.008,7.494,11.247
Wed Feb 14 22:43:03 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.0825,0.0,0.0,551.1405639648438,545.917724609375,0.0,0,0,3,3,15.0145,7.495,11.26
Wed Feb 14 22:43:13 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1505126953125,545.926025390625,0.0,0,0,3,3,15.0145,7.499,11.249
Wed Feb 14 22:43:22 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1431274414062,545.89501953125,0.0,0,0,3,3,15.01475,7.496,11.248
Wed Feb 14 22:43:32 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1476440429688,545.9482421875,0.0,0,0,3,3,15.01475,7.497,11.25
Wed Feb 14 22:43:41 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.0825,0.0,0.0,551.15087890625,545.9052734375,0.0,0,0,3,3,15.014000000000001,7.502,11.258
Wed Feb 14 22:43:51 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.08624999999999,0.0,0.0,551.1492919921875,545.899169921875,0.0,0,0,3,3,15.014000000000001,7.502,11.249
Wed Feb 14 22:44:00 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.151611328125,545.998046875,0.0,0,0,3,3,15.020249999999999,7.499,11.249
Wed Feb 14 22:45:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1544189453125,545.966796875,0.0,1,0,3,3,14.962,7.504,11.251
Wed Feb 14 22:45:33 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.0675,0.0,0.0,551.1470336914062,546.05322265625,0.0,1,0,3,3,14.962,7.507,11.254
Wed Feb 14 22:45:40 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.206250000000004,0.0,75.0825,0.0,0.0,551.1489868164062,545.9501953125,0.0,1,0,3,3,15.0065,7.502,11.246
Wed Feb 14 22:45:48 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1573486328125,545.96044921875,0.0,1,0,3,3,15.0065,7.498,11.255
Wed Feb 14 22:45:55 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.206250000000004,0.0,75.07875,0.0,0.0,551.155517578125,545.9173583984375,0.0,1,0,3,3,14.99,7.502,11.249
Wed Feb 14 22:46:03 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.07124999999999,0.0,0.0,551.15380859375,545.8924560546875,0.0,1,0,3,3,14.99,7.495,11.243
Wed Feb 14 22:46:10 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.159423828125,545.869873046875,0.0,1,0,3,3,15.013499999999999,7.5,11.261
Wed Feb 14 22:46:18 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.159912109375,545.744140625,0.0,1,0,3,3,15.013499999999999,7.499,11.245
Wed Feb 14 22:46:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.206250000000004,0.0,75.0675,0.0,0.0,551.1504516601562,545.8656005859375,0.0,1,0,3,3,15.00775,7.5,11.245
Wed Feb 14 22:46:33 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,3,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1497192382812,545.919189453125,0.0,1,0,3,3,15.00775,7.498,11.253
Wed Feb 14 22:46:48 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.08624999999999,0.0,0.0,551.1497802734375,545.843017578125,0.0,0,0,3,4,14.985,7.499,11.252
Wed Feb 14 22:46:58 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.0675,0.0,0.0,551.1513671875,545.910888671875,0.0,0,0,3,4,14.985,7.502,11.255
Wed Feb 14 22:47:07 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.07124999999999,0.0,0.0,551.1488037109375,545.85546875,0.0,0,0,3,4,14.974,7.499,11.26
Wed Feb 14 22:47:17 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.1490478515625,545.890625,0.0,0,0,3,4,14.974,7.502,11.26
Wed Feb 14 22:47:26 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1417846679688,545.9052734375,0.0,0,0,3,4,15.004999999999999,7.502,11.26
Wed Feb 14 22:47:36 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,551.1439819335938,545.9505615234375,0.0,0,0,3,4,15.004999999999999,7.494,11.249
Wed Feb 14 22:47:45 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.195,0.0,75.05999999999999,0.0,0.0,551.1370849609375,545.8448486328125,0.0,0,0,3,4,14.990749999999998,7.505,11.256
Wed Feb 14 22:47:55 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,551.1453857421875,545.894287109375,0.0,0,0,3,4,14.990749999999998,7.503,11.251
Wed Feb 14 22:48:04 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.0825,0.0,0.0,551.1454467773438,545.8516845703125,0.0,0,0,3,4,15.0115,7.498,11.249
Wed Feb 14 22:48:14 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.08624999999999,0.0,0.0,551.13671875,545.890625,0.0,0,0,3,4,15.0115,7.501,11.242
Wed Feb 14 22:48:23 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.198750000000004,0.0,75.07875,0.0,0.0,551.1345825195312,545.8309326171875,0.0,0,0,3,4,14.97675,7.504,11.253
Wed Feb 14 22:48:33 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.07124999999999,0.0,0.0,551.1337890625,545.7977294921875,0.0,0,0,3,4,14.97675,7.501,11.244
Wed Feb 14 22:48:42 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.0825,0.0,0.0,551.1365356445312,545.8800048828125,0.0,0,0,3,4,14.975,7.509,11.252
Wed Feb 14 22:48:52 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.206250000000004,0.0,75.075,0.0,0.0,551.1499633789062,545.882568359375,0.0,0,0,3,4,14.975,7.497,11.246
Wed Feb 14 22:49:01 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.204375,0.0,75.0675,0.0,0.0,551.1405639648438,545.9381103515625,0.0,0,0,3,4,14.996,7.501,11.244
Wed Feb 14 22:49:11 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.0825,0.0,0.0,551.1450805664062,545.901123046875,0.0,0,0,3,4,14.996,7.502,11.252
Wed Feb 14 22:49:20 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.07875,0.0,0.0,551.1396484375,545.901123046875,0.0,0,0,3,4,15.007499999999999,7.501,11.248
Wed Feb 14 22:49:30 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.204375,0.0,75.0675,0.0,0.0,551.1365356445312,545.9256591796875,0.0,0,0,3,4,15.007499999999999,7.505,11.259
Wed Feb 14 22:49:39 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.07875,0.0,0.0,551.1372680664062,545.954345703125,0.0,0,0,3,4,14.9895,7.502,11.25
Wed Feb 14 22:51:04 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.204375,0.0,75.0825,0.0,0.0,551.142578125,545.7977294921875,0.0,1,0,3,4,14.995750000000001,7.502,11.252
Wed Feb 14 22:51:12 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.196875,0.0,75.0675,0.0,0.0,551.134521484375,545.7547607421875,0.0,1,0,3,4,14.995750000000001,7.498,11.249
Wed Feb 14 22:51:19 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.07124999999999,0.0,0.0,551.1397705078125,545.809814453125,0.0,1,0,3,4,14.979000000000001,7.497,11.251
Wed Feb 14 22:51:27 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.0675,0.0,0.0,551.1416015625,545.715087890625,0.0,1,0,3,4,14.979000000000001,7.5,11.24
Wed Feb 14 22:51:34 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.204375,0.0,75.0675,0.0,0.0,551.1336059570312,545.7294921875,0.0,1,0,3,4,15.007,7.497,11.25
Wed Feb 14 22:51:42 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.135009765625,545.6800537109375,0.0,1,0,3,4,15.007,7.501,11.255
Wed Feb 14 22:51:49 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.206250000000004,0.0,75.075,0.0,0.0,551.1319580078125,545.6781005859375,0.0,1,0,3,4,14.992750000000001,7.502,11.243
Wed Feb 14 22:51:57 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.206250000000004,0.0,75.0675,0.0,0.0,551.116455078125,545.784912109375,0.0,1,0,3,4,14.992750000000001,7.498,11.248
Wed Feb 14 22:52:04 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.200625,0.0,75.07875,0.0,0.0,551.1197509765625,545.922607421875,0.0,1,0,3,4,14.998999999999999,7.493,11.25
Wed Feb 14 22:52:12 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,4,15,7.5,11.25,57.219375,0.0,75.075,0.0,0.0,551.1248168945312,545.8795166015625,0.0,1,0,3,4,14.998999999999999,7.498,11.259
Wed Feb 14 22:52:27 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.09,0.0,0.0,551.1293334960938,546.0528564453125,0.0,0,0,3,5,15.00825,7.52,11.255
Wed Feb 14 22:52:37 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.200625,0.0,75.0675,0.0,0.0,551.1499633789062,546.042236328125,0.0,0,0,3,5,15.00825,7.499,11.246
Wed Feb 14 22:52:46 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.208124999999995,0.0,75.075,0.0,0.0,551.1753540039062,546.02783203125,0.0,0,0,3,5,14.9885,7.498,11.248
Wed Feb 14 22:52:56 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.196875,0.0,75.075,0.0,0.0,551.1566772460938,545.9415283203125,0.0,0,0,3,5,14.9885,7.501,11.251
Wed Feb 14 22:53:05 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.07124999999999,0.0,0.0,551.1611328125,545.9844970703125,0.0,0,0,3,5,15.009500000000001,7.499,11.248
Wed Feb 14 22:53:15 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.1611938476562,546.024169921875,0.0,0,0,3,5,15.009500000000001,7.501,11.248
Wed Feb 14 22:53:24 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.07124999999999,0.0,0.0,551.1441650390625,545.931640625,0.0,0,0,3,5,14.972999999999999,7.501,11.245
Wed Feb 14 22:53:34 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.06375,0.0,0.0,551.1399536132812,545.8157958984375,0.0,0,0,3,5,14.972999999999999,7.499,11.251
Wed Feb 14 22:53:43 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.208124999999995,0.0,75.07875,0.0,0.0,551.1431884765625,545.8203125,0.0,0,0,3,5,15.001999999999999,7.498,11.268
Wed Feb 14 22:53:53 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1412963867188,545.910888671875,0.0,0,0,3,5,15.001999999999999,7.501,11.25
Wed Feb 14 22:54:02 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.129638671875,545.8343505859375,0.0,0,0,3,5,14.993500000000001,7.499,11.254
Wed Feb 14 22:54:12 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.075,0.0,0.0,551.1300048828125,545.859619140625,0.0,0,0,3,5,14.993500000000001,7.499,11.255
Wed Feb 14 22:54:21 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,551.1407470703125,545.827880859375,0.0,0,0,3,5,14.98775,7.501,11.255
Wed Feb 14 22:54:31 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.0825,0.0,0.0,551.146484375,545.9267578125,0.0,0,0,3,5,14.98775,7.502,11.248
Wed Feb 14 22:54:40 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.14208984375,545.9124755859375,0.0,0,0,3,5,14.99775,7.495,11.245
Wed Feb 14 22:54:50 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.07124999999999,0.0,0.0,551.15234375,545.9229736328125,0.0,0,0,3,5,14.99775,7.502,11.25
Wed Feb 14 22:54:59 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.1624755859375,546.0177001953125,0.0,0,0,3,5,14.98025,7.5,11.249
Wed Feb 14 22:55:09 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.198750000000004,0.0,75.0675,0.0,0.0,551.1473999023438,546.01806640625,0.0,0,0,3,5,14.98025,7.5,11.249
Wed Feb 14 22:55:18 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.200625,0.0,75.07124999999999,0.0,0.0,551.146484375,546.083740234375,0.0,0,0,3,5,15.04275,7.501,11.258
Wed Feb 14 22:56:43 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.07875,0.0,0.0,551.1416625976562,545.8087158203125,0.0,1,0,3,5,15.007249999999999,7.498,11.255
Wed Feb 14 22:56:51 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.198750000000004,0.0,75.07875,0.0,0.0,551.1515502929688,545.778076171875,0.0,1,0,3,5,15.007249999999999,7.5,11.24
Wed Feb 14 22:56:58 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.1314086914062,545.8253173828125,0.0,1,0,3,5,14.996500000000001,7.502,11.254
Wed Feb 14 22:57:06 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.206250000000004,0.0,75.07875,0.0,0.0,551.11767578125,545.8192138671875,0.0,1,0,3,5,14.996500000000001,7.501,11.241
Wed Feb 14 22:57:13 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.204375,0.0,75.09,0.0,0.0,551.122314453125,545.8580322265625,0.0,1,0,3,5,14.9485,7.503,11.265
Wed Feb 14 22:57:21 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.2025,0.0,75.075,0.0,0.0,551.123291015625,545.87841796875,0.0,1,0,3,5,14.9485,7.501,11.255
Wed Feb 14 22:57:28 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,551.14404296875,-1.0,0.0,1,0,3,5,15,7.5,11.25,57.208124999999995,0.0,75.07875,0.0,0.0,551.1481323242188,545.8641357421875,0.0,1,0,3,5,15.017750000000001,7.498,11.238
