Time,1,2,3,4
Thu Feb 15 01:24:38 2024,14.833,15.009,15.006,14.994
Thu Feb 15 01:24:57 2024,14.959,14.988,15.005,14.991
Thu Feb 15 01:25:16 2024,14.961,14.992,15.002,15.003
Thu Feb 15 01:25:36 2024,15.041,14.941,14.996,15.009
Thu Feb 15 01:25:55 2024,14.997,14.971,14.997,14.987
Thu Feb 15 01:26:14 2024,14.869,14.989,14.996,15.009
Thu Feb 15 01:26:33 2024,14.944,15.011,14.998,14.993
Thu Feb 15 01:26:52 2024,14.956,15.007,14.997,15.014
Thu Feb 15 01:27:11 2024,14.848,15.041,14.99,14.988
Thu Feb 15 01:27:30 2024,15.028,15.034,15.002,15.009
Thu Feb 15 01:28:55 2024,14.959,14.951,15.0,14.997
Thu Feb 15 01:29:14 2024,14.959,14.986,15.001,15.005
Thu Feb 15 01:29:33 2024,14.953,15.003,15.01,14.995
Thu Feb 15 01:29:52 2024,14.998,14.995,14.994,15.013
Thu Feb 15 01:30:11 2024,14.948,15.326,14.998,14.985
Thu Feb 15 01:30:30 2024,14.983,14.963,14.995,15.005
Thu Feb 15 01:30:49 2024,15.052,15.016,15.001,14.999
Thu Feb 15 01:31:08 2024,15.023,14.99,14.997,14.998
Thu Feb 15 01:31:27 2024,15.002,14.974,15.005,15.009
Thu Feb 15 01:31:47 2024,14.894,15.009,14.992,15.011
Thu Feb 15 01:32:06 2024,14.997,14.917,15.003,14.992
Thu Feb 15 01:32:24 2024,14.975,15.023,14.995,15.005
Thu Feb 15 01:32:43 2024,15.002,15.038,15.001,14.999
Thu Feb 15 01:33:02 2024,15.012,15.013,14.998,14.995
Thu Feb 15 01:34:28 2024,15.008,15.001,14.998,14.996
Thu Feb 15 01:34:43 2024,14.995,15.02,15.008,14.986
Thu Feb 15 01:34:58 2024,15.016,15.016,15.004,15.007
Thu Feb 15 01:35:13 2024,14.966,14.988,14.995,14.998
Thu Feb 15 01:35:28 2024,15.058,14.994,14.999,15.005
Thu Feb 15 01:35:43 2024,14.97,14.959,14.995,15.012
Thu Feb 15 01:36:02 2024,14.942,14.977,14.998,14.999
Thu Feb 15 01:36:21 2024,15.002,15.007,14.995,14.995
Thu Feb 15 01:36:40 2024,15.014,14.994,14.998,15.005
Thu Feb 15 01:37:00 2024,15.111,14.917,15.005,14.997
Thu Feb 15 01:37:19 2024,14.858,15.024,15.003,15.004
Thu Feb 15 01:37:38 2024,15.036,15.009,14.999,14.994
Thu Feb 15 01:37:57 2024,15.009,15.008,15.002,15.004
Thu Feb 15 01:38:16 2024,14.913,14.998,14.999,14.998
Thu Feb 15 01:38:35 2024,15.056,14.996,14.999,15.003
Thu Feb 15 01:40:00 2024,15.009,15.006,15.004,15.008
Thu Feb 15 01:40:19 2024,14.948,15.02,15.005,14.996
Thu Feb 15 01:40:38 2024,15.0,14.992,15.002,14.994
Thu Feb 15 01:40:57 2024,14.992,14.985,14.994,15.015
Thu Feb 15 01:41:16 2024,15.048,15.009,15.003,14.99
Thu Feb 15 01:41:36 2024,14.992,14.978,15.004,15.0
Thu Feb 15 01:41:55 2024,14.934,14.906,15.0,15.003
Thu Feb 15 01:42:14 2024,15.0,14.919,14.998,14.998
Thu Feb 15 01:42:33 2024,15.031,15.008,14.999,15.002
Thu Feb 15 01:42:52 2024,14.986,15.034,15.001,15.003
Thu Feb 15 01:43:12 2024,14.981,14.966,14.998,15.002
Thu Feb 15 01:43:31 2024,15.02,14.934,15.005,15.002
Thu Feb 15 01:43:50 2024,14.995,14.995,14.991,14.998
Thu Feb 15 01:44:09 2024,15.031,15.001,15.007,15.002
Thu Feb 15 01:45:34 2024,14.97,14.995,15.002,14.995
Thu Feb 15 01:45:53 2024,15.002,15.017,15.001,14.99
Thu Feb 15 01:46:12 2024,14.97,15.016,14.993,14.993
Thu Feb 15 01:46:31 2024,15.031,14.994,15.0,15.019
Thu Feb 15 01:46:50 2024,15.014,14.944,15.009,14.998
Thu Feb 15 01:47:09 2024,15.0,14.748,15.003,15.014
Thu Feb 15 01:47:28 2024,14.938,15.027,15.001,14.994
Thu Feb 15 01:47:48 2024,15.034,14.988,15.001,15.006
Thu Feb 15 01:48:07 2024,15.061,15.08,15.001,14.988
Thu Feb 15 01:48:26 2024,14.989,14.996,15.008,14.995
Thu Feb 15 01:48:45 2024,15.023,14.991,14.993,14.996
Thu Feb 15 01:49:04 2024,14.981,14.981,14.999,14.999
Thu Feb 15 01:49:23 2024,14.942,15.008,14.993,14.996
Thu Feb 15 01:49:42 2024,14.898,15.002,14.992,14.998
Thu Feb 15 01:51:07 2024,15.009,15.032,15.002,14.998
Thu Feb 15 01:51:22 2024,14.991,14.985,14.996,14.993
Thu Feb 15 01:51:37 2024,14.967,14.991,15.001,15.005
Thu Feb 15 01:51:52 2024,15.223,14.971,14.971,15.002
Thu Feb 15 01:52:07 2024,15.045,15.008,14.986,14.994
Thu Feb 15 01:52:22 2024,15.008,14.992,15.003,15.011
Thu Feb 15 01:52:41 2024,14.992,15.0,14.995,14.993
Thu Feb 15 01:53:01 2024,14.981,14.998,15.002,14.993
Thu Feb 15 01:53:19 2024,14.998,14.986,15.001,15.001
Thu Feb 15 01:53:39 2024,14.877,15.038,14.995,15.007
Thu Feb 15 01:53:58 2024,14.967,15.014,15.0,14.998
Thu Feb 15 01:54:17 2024,15.086,15.221,14.998,15.012
Thu Feb 15 01:54:36 2024,14.913,14.981,14.984,14.99
Thu Feb 15 01:54:55 2024,15.0,14.994,15.002,15.009
Thu Feb 15 01:55:14 2024,14.955,14.792,15.001,14.996
Thu Feb 15 01:56:39 2024,15.047,14.938,15.0,15.002
Thu Feb 15 01:56:58 2024,14.994,15.005,14.998,14.994
Thu Feb 15 01:57:17 2024,15.02,15.031,15.0,15.01
Thu Feb 15 01:57:36 2024,14.973,14.972,14.999,14.994
Thu Feb 15 01:57:55 2024,14.894,14.997,15.002,14.998
Thu Feb 15 01:58:15 2024,15.014,14.96,14.999,15.008
Thu Feb 15 01:58:34 2024,14.984,14.957,14.998,14.988
Thu Feb 15 01:58:53 2024,14.923,15.0,15.0,15.011
Thu Feb 15 01:59:12 2024,14.97,15.02,14.999,15.006
Thu Feb 15 01:59:31 2024,14.972,15.012,15.002,14.998
Thu Feb 15 01:59:50 2024,15.011,15.006,14.999,15.002
Thu Feb 15 02:00:09 2024,15.272,14.982,14.999,15.006
Thu Feb 15 02:00:28 2024,14.913,14.978,15.0,14.98
Thu Feb 15 02:00:47 2024,15.031,14.99,15.001,15.006
Thu Feb 15 02:02:12 2024,14.945,15.005,15.0,14.984
Thu Feb 15 02:02:31 2024,14.928,14.963,15.0,14.995
Thu Feb 15 02:02:50 2024,14.934,15.016,14.999,15.006
Thu Feb 15 02:03:09 2024,15.023,15.008,15.001,14.995
Thu Feb 15 02:03:28 2024,15.022,15.015,15.0,15.009
Thu Feb 15 02:03:48 2024,14.991,15.037,15.0,14.982
Thu Feb 15 02:04:07 2024,14.992,14.995,15.002,15.012
Thu Feb 15 02:04:26 2024,14.955,14.988,14.998,14.999
Thu Feb 15 02:04:45 2024,14.884,15.002,15.002,14.995
Thu Feb 15 02:05:04 2024,14.914,14.997,15.002,15.027
Thu Feb 15 02:05:23 2024,14.983,15.009,14.998,14.98
Thu Feb 15 02:05:42 2024,15.027,15.02,15.002,15.009
Thu Feb 15 02:06:01 2024,15.014,14.998,14.996,15.005
Thu Feb 15 02:06:20 2024,14.945,14.925,14.998,14.994
Thu Feb 15 02:07:45 2024,15.053,14.941,14.996,14.993
Thu Feb 15 02:08:00 2024,15.005,15.015,14.997,15.002
Thu Feb 15 02:08:15 2024,15.006,15.011,14.998,14.997
Thu Feb 15 02:08:30 2024,15.003,15.011,15.001,14.995
Thu Feb 15 02:08:45 2024,15.025,15.016,15.001,14.999
Thu Feb 15 02:09:00 2024,14.948,14.999,14.991,15.004
Thu Feb 15 02:09:20 2024,15.027,14.997,14.994,14.993
Thu Feb 15 02:09:39 2024,15.017,14.98,15.003,14.995
Thu Feb 15 02:09:58 2024,15.019,15.005,15.007,15.002
Thu Feb 15 02:10:17 2024,15.234,15.005,14.998,15.003
Thu Feb 15 02:10:36 2024,14.967,14.759,14.976,15.003
Thu Feb 15 02:10:55 2024,15.047,14.987,14.999,15.002
Thu Feb 15 02:11:14 2024,14.981,15.001,15.001,14.998
Thu Feb 15 02:11:33 2024,14.97,15.04,15.001,14.995
Thu Feb 15 02:11:52 2024,14.988,15.084,14.988,14.996
Thu Feb 15 02:13:17 2024,14.889,14.795,15.009,15.011
Thu Feb 15 02:13:37 2024,14.973,15.007,14.996,14.996
Thu Feb 15 02:13:56 2024,14.867,14.991,15.005,14.994
Thu Feb 15 02:14:15 2024,15.203,15.007,14.999,14.991
Thu Feb 15 02:14:34 2024,14.867,14.98,15.005,15.012
Thu Feb 15 02:14:53 2024,14.975,15.022,14.999,15.004
Thu Feb 15 02:15:12 2024,15.0,15.01,14.988,14.989
Thu Feb 15 02:15:31 2024,14.87,15.0,14.995,14.998
Thu Feb 15 02:15:51 2024,14.992,15.01,15.005,14.998
Thu Feb 15 02:16:10 2024,15.005,15.008,15.004,15.005
Thu Feb 15 02:16:29 2024,14.986,14.959,14.998,15.001
Thu Feb 15 02:16:48 2024,14.952,15.019,14.981,14.991
Thu Feb 15 02:17:07 2024,15.003,14.982,15.003,14.995
Thu Feb 15 02:17:26 2024,15.016,14.993,14.989,15.006
Thu Feb 15 02:18:51 2024,15.019,14.983,14.995,14.998
Thu Feb 15 02:19:10 2024,14.997,15.002,14.998,14.995
Thu Feb 15 02:19:29 2024,15.008,14.999,15.007,15.005
Thu Feb 15 02:19:48 2024,14.975,14.986,14.995,15.008
Thu Feb 15 02:20:07 2024,14.997,14.966,14.998,15.001
Thu Feb 15 02:20:26 2024,15.031,14.989,15.004,14.998
Thu Feb 15 02:20:45 2024,14.944,14.871,14.998,15.0
Thu Feb 15 02:21:04 2024,15.017,15.002,14.998,15.005
Thu Feb 15 02:21:23 2024,15.136,15.016,15.005,14.991
Thu Feb 15 02:21:43 2024,15.031,14.946,14.995,14.999
Thu Feb 15 02:22:02 2024,15.002,15.005,14.998,14.996
Thu Feb 15 02:22:21 2024,14.991,14.982,14.998,15.005
Thu Feb 15 02:22:40 2024,14.983,14.989,15.002,14.996
Thu Feb 15 02:22:59 2024,15.045,15.008,15.002,14.995
Thu Feb 15 02:24:24 2024,14.942,15.038,14.995,14.999
Thu Feb 15 02:24:39 2024,15.028,15.305,14.999,14.996
Thu Feb 15 02:24:54 2024,14.986,14.998,14.998,14.995
Thu Feb 15 02:25:09 2024,14.964,14.977,14.997,14.995
Thu Feb 15 02:25:24 2024,14.861,14.998,14.997,14.998
Thu Feb 15 02:25:40 2024,15.017,14.994,15.002,15.004
Thu Feb 15 02:25:59 2024,14.939,14.979,15.002,15.001
Thu Feb 15 02:26:18 2024,14.958,15.005,14.996,15.001
Thu Feb 15 02:26:37 2024,14.981,14.992,14.996,15.002
Thu Feb 15 02:26:56 2024,14.994,14.995,15.002,14.995
Thu Feb 15 02:27:15 2024,14.956,15.037,15.011,14.991
Thu Feb 15 02:27:34 2024,14.797,14.734,14.998,14.998
Thu Feb 15 02:27:53 2024,15.006,15.045,14.997,15.0
Thu Feb 15 02:28:12 2024,14.892,15.004,14.999,15.009
Thu Feb 15 02:28:31 2024,14.98,14.995,15.005,15.005
Thu Feb 15 02:29:56 2024,15.025,14.963,15.002,14.998
Thu Feb 15 02:30:15 2024,14.759,15.0,15.007,15.001
Thu Feb 15 02:30:34 2024,15.052,14.994,15.002,15.004
Thu Feb 15 02:30:54 2024,14.973,14.997,15.009,15.006
Thu Feb 15 02:31:13 2024,14.945,15.005,14.995,15.013
Thu Feb 15 02:31:32 2024,14.98,15.021,14.999,14.995
Thu Feb 15 02:31:51 2024,15.909,15.004,15.003,15.002
Thu Feb 15 02:32:10 2024,15.017,14.973,15.002,15.002
Thu Feb 15 02:32:29 2024,15.005,15.02,14.998,15.004
Thu Feb 15 02:32:49 2024,14.978,15.038,14.999,14.997
Thu Feb 15 02:33:08 2024,14.994,15.034,14.995,14.992
Thu Feb 15 02:33:27 2024,15.039,14.934,14.998,15.005
Thu Feb 15 02:33:45 2024,14.998,15.011,14.998,15.005
Thu Feb 15 02:34:05 2024,14.834,15.001,15.001,15.002
Thu Feb 15 02:35:29 2024,14.966,14.998,15.003,15.008
Thu Feb 15 02:35:48 2024,14.958,15.023,14.998,14.991
Thu Feb 15 02:36:07 2024,15.017,14.958,15.002,15.009
Thu Feb 15 02:36:27 2024,14.952,14.984,15.001,15.001
Thu Feb 15 02:36:46 2024,14.998,14.983,15.002,15.003
Thu Feb 15 02:37:05 2024,15.102,14.999,14.991,14.996
Thu Feb 15 02:37:24 2024,14.95,15.036,14.997,14.992
Thu Feb 15 02:37:43 2024,15.0,15.012,14.998,14.989
Thu Feb 15 02:38:02 2024,14.998,15.024,14.996,15.005
Thu Feb 15 02:38:21 2024,14.966,15.004,15.002,15.001
Thu Feb 15 02:38:40 2024,14.856,14.972,14.997,15.003
Thu Feb 15 02:38:59 2024,14.805,14.989,15.0,14.992
Thu Feb 15 02:39:18 2024,15.014,14.986,15.008,14.995
Thu Feb 15 02:39:37 2024,14.981,14.998,15.001,14.994
Thu Feb 15 02:41:02 2024,15.003,15.003,15.003,14.987
Thu Feb 15 02:41:17 2024,14.992,15.0,15.005,14.996
Thu Feb 15 02:41:32 2024,14.992,14.993,14.998,15.011
Thu Feb 15 02:41:47 2024,14.969,14.998,14.998,15.01
Thu Feb 15 02:42:02 2024,15.034,14.988,15.002,15.009
Thu Feb 15 02:42:18 2024,14.997,14.995,14.997,14.998
Thu Feb 15 02:42:37 2024,14.984,14.946,15.0,15.009
Thu Feb 15 02:42:56 2024,14.853,15.014,15.0,15.002
Thu Feb 15 02:43:15 2024,14.984,14.976,15.001,15.011
Thu Feb 15 02:43:34 2024,14.942,15.001,15.001,14.998
Thu Feb 15 02:43:53 2024,15.019,15.015,14.999,14.999
Thu Feb 15 02:44:12 2024,14.939,14.798,15.002,15.005
Thu Feb 15 02:44:31 2024,15.038,15.016,14.992,14.989
Thu Feb 15 02:44:50 2024,15.011,14.97,15.005,14.997
Thu Feb 15 02:45:09 2024,14.981,14.988,14.999,14.998
Thu Feb 15 02:46:34 2024,15.002,15.013,14.995,14.978
Thu Feb 15 02:46:54 2024,15.036,15.018,15.0,14.995
Thu Feb 15 02:47:13 2024,14.844,14.986,15.005,14.991
Thu Feb 15 02:47:32 2024,15.067,15.015,15.002,14.992
Thu Feb 15 02:47:51 2024,15.002,14.948,14.992,14.997
Thu Feb 15 02:48:10 2024,14.953,15.031,14.994,14.998
Thu Feb 15 02:48:29 2024,14.975,14.988,15.002,15.005
Thu Feb 15 02:48:48 2024,14.914,15.005,15.002,14.995
Thu Feb 15 02:49:08 2024,15.066,15.011,14.996,14.995
Thu Feb 15 02:49:27 2024,14.922,14.995,14.992,14.99
Thu Feb 15 02:49:46 2024,14.998,14.998,15.003,15.0
Thu Feb 15 02:50:05 2024,14.872,14.966,15.001,14.991
Thu Feb 15 02:50:24 2024,15.025,15.006,14.995,15.012
Thu Feb 15 02:50:43 2024,15.005,14.823,15.001,15.014
Thu Feb 15 02:52:07 2024,14.997,15.026,15.006,14.995
Thu Feb 15 02:52:26 2024,15.077,14.998,15.004,14.999
Thu Feb 15 02:52:46 2024,15.081,14.98,15.003,14.99
Thu Feb 15 02:53:05 2024,15.145,15.005,14.993,15.003
Thu Feb 15 02:53:24 2024,14.902,15.012,15.001,15.002
Thu Feb 15 02:53:43 2024,14.97,14.986,15.0,15.011
Thu Feb 15 02:54:02 2024,15.045,15.005,15.002,14.997
Thu Feb 15 02:54:21 2024,15.02,15.005,15.001,14.993
Thu Feb 15 02:54:40 2024,15.038,14.948,15.006,14.991
Thu Feb 15 02:55:00 2024,15.031,15.023,15.003,15.005
Thu Feb 15 02:55:19 2024,14.989,15.012,15.005,14.994
Thu Feb 15 02:55:37 2024,15.009,15.025,15.004,15.012
Thu Feb 15 02:55:56 2024,14.948,14.741,15.0,14.999
Thu Feb 15 02:56:15 2024,15.023,14.974,15.002,14.998
Thu Feb 15 02:57:40 2024,15.745,15.012,15.003,14.99
Thu Feb 15 02:57:56 2024,14.747,15.03,14.992,14.995
Thu Feb 15 02:58:11 2024,15.016,15.046,14.99,14.996
Thu Feb 15 02:58:26 2024,15.069,14.974,14.995,15.01
Thu Feb 15 02:58:41 2024,15.016,15.019,14.998,14.995
Thu Feb 15 02:58:56 2024,15.102,15.071,15.052,15.114
Thu Feb 15 02:59:11 2024,14.953,14.971,14.98,14.952
Thu Feb 15 02:59:26 2024,15.003,15.001,15.009,15.02
Thu Feb 15 02:59:41 2024,15.003,15.012,14.998,15.03
Thu Feb 15 02:59:56 2024,15.003,14.998,15.001,14.986
Thu Feb 15 03:00:11 2024,15.002,14.998,14.999,14.994
Thu Feb 15 03:00:26 2024,15.002,15.002,15.0,15.004
Thu Feb 15 03:00:41 2024,15.002,14.998,15.0,14.999
Thu Feb 15 03:00:56 2024,14.992,15.001,15.0,15.002
Thu Feb 15 03:01:11 2024,14.997,15.003,15.0,14.998
Thu Feb 15 03:01:26 2024,15.012,15.001,15.002,15.002
Thu Feb 15 03:01:41 2024,14.984,14.999,15.0,14.999
Thu Feb 15 03:01:56 2024,15.003,14.999,15.001,15.002
Thu Feb 15 03:02:11 2024,14.995,15.0,14.998,14.998
Thu Feb 15 03:02:26 2024,15.003,15.001,15.0,14.997
Thu Feb 15 03:02:40 2024,14.905,14.999,15.0,14.999
Thu Feb 15 03:02:55 2024,15.017,14.999,15.001,14.998
Thu Feb 15 03:03:10 2024,14.998,15.003,15.002,15.001
Thu Feb 15 03:03:25 2024,15.008,15.002,15.0,15.002
Thu Feb 15 03:03:40 2024,14.842,14.998,15.0,15.001
Thu Feb 15 03:04:00 2024,14.998,15.0,15.0,15.003
