Time,1,2,3,4,5,6
Tue May  7 11:25:03 2024,15.0,15.01,14.998,15.003,15.002,15.0
Tue May  7 11:25:18 2024,14.998,14.996,14.995,14.999,14.998,15.002
Tue May  7 11:25:33 2024,15.002,15.009,15.001,14.998,15.002,15.0
Tue May  7 11:25:48 2024,15.002,14.997,15.001,15.001,15.002,15.0
Tue May  7 11:26:03 2024,15.002,15.002,15.0,14.998,14.999,15.0
Tue May  7 11:26:18 2024,15.005,14.999,15.001,14.999,15.001,15.001
Tue May  7 11:26:33 2024,15.0,14.998,15.001,14.998,14.999,15.0
Tue May  7 11:26:48 2024,15.0,14.999,15.001,15.002,14.998,15.0
Tue May  7 11:27:03 2024,14.998,15.005,15.001,15.004,15.002,15.0
Tue May  7 11:27:18 2024,15.002,14.998,14.996,15.005,14.998,15.002
Tue May  7 11:27:33 2024,15.0,14.983,15.001,15.005,15.005,14.998
Tue May  7 11:27:47 2024,15.0,15.003,15.002,14.996,14.999,15.001
Tue May  7 11:28:02 2024,15.0,15.0,15.002,14.998,14.997,15.0
Tue May  7 11:28:17 2024,15.0,15.0,14.998,15.0,14.999,14.999
Tue May  7 11:28:37 2024,15.0,15.0,14.998,15.0,14.998,15.0
