,Date,Reaction,Tube,Catalyst,Mass Catalyst,Mass Diluent,Time,Time Since Start,Conversion,Selectivity,Carbon Balance,Yield
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 15:56:49,9,0.12583970738384115,0.9484269125087199,0.6647581365127987,0.11934976514505723
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 16:02:22,14.549999998183921,0.14220102731142065,0.9572701074804526,0.9991858138888241,0.1361247926982344
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 16:36:14,48.4166666502133,0.048653438273411224,0.9764809983951115,1.002899205839558,0.04750915798057552
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 17:09:48,81.9833333264105,0.02537548437314746,0.9741682272360538,1.0059850091165992,0.024719990627045246
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 17:43:15,115.43333332962357,0.01724720675693088,0.9706140921994806,1.006265948359266,0.016740381929355213
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 18:16:55,149.09999999776483,0.013337860769478113,0.965733027543487,1.0073073003730821,0.012880812661861602
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 19:01:45,193.93333332356997,0.01040079469038708,0.9590666017617626,1.0065277713889418,0.009975054819331322
0,2024-02-05,24-005,1,Pt1/γ-Al2O3 2/5/24,20.0,120.2,2024-02-06 19:35:42,227.88333331793547,0.008972910617165963,0.9547745679865084,1.0059579908503473,0.008567106858086187
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 16:07:55,20.099999985890463,0.14950374913642916,0.9676663228719333,1.0074557914645794,0.14466974318241638
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 16:41:55,54.09999999194406,0.07523757922989781,0.9812896428636165,1.0105180563293439,0.07382985725242948
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 17:15:21,87.53333331411704,0.04294736478562125,0.9843474506604857,1.011311529713994,0.042275129039312194
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 17:48:48,120.98333332780749,0.02729750783261409,0.9839749983349707,1.0063241553367288,0.0268600652241453
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 18:22:34,154.74999999837019,0.019484816393977138,0.9831422225508935,1.0073016565172894,0.01915634569557077
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 19:07:25,199.59999999473803,0.014204385523444439,0.9802382979018786,1.0112521273836599,0.01392368268824326
1,2024-02-05,24-005,2,Pt1/γ-Al2O3 2/5/24,20.1,120.0,2024-02-06 19:41:22,233.5499999995809,0.011610647984949415,0.9757326062767152,1.0089197845577726,0.011328887818916184
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 16:13:35,25.7666666675359,0.0808333043547787,0.9741767857979845,1.0102037872634928,0.07874592862176853
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 16:47:28,59.64999999012798,0.031315528454532386,0.9778071946308214,1.0082992588104551,0.030620549026507977
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 17:20:55,93.10000000381842,0.01845740086987393,0.9728229378556684,1.0076913429931937,0.017955782939410525
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 17:54:21,126.5333333259914,0.013434671146061984,0.9658620082996506,1.0097787192274186,0.012976038453980796
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 18:28:14,160.41666665906087,0.010720349855477096,0.9590559983678701,1.0105067889907324,0.010281415833497438
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 18:33:47,165.96666666772217,0.01042040774755683,0.9579939402997633,1.012175312990307,0.009982687477612148
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 18:39:20,171.5166666554287,0.010064122349636712,0.9564612385992548,1.0089731069148855,0.009625942927947972
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 19:13:04,205.2499999953434,0.008564840851200496,0.9506220648822414,1.008894442995151,0.00814192669535599
2,2024-02-05,24-005,3,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 19:47:01,239.19999998970889,0.00747032720484999,0.9452302825756649,1.0078303187574793,0.007061179494773033
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 16:19:14,31.416666657663882,0.06551122449476068,0.9765276052179045,1.0096529703880888,0.06397351917076118
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 16:53:01,65.1999999883119,0.027395913017355666,0.9773742033582248,1.0123971690555165,0.026776058660609215
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 17:26:27,98.63333333143964,0.01720679407620559,0.9735374818041278,1.0082103876129809,0.016751458974871375
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 18:00:02,132.21666666772217,0.012922934521401872,0.9680135426466699,1.0098095175611441,0.012509575627453175
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 18:44:53,177.06666665361263,0.009916043896727199,0.9620290051665755,1.0135633412331597,0.00953952184515656
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 19:18:44,210.91666665603407,0.008507618430173992,0.9577863023559411,1.0088698360325021,0.008148480398091604
3,2024-02-05,24-005,4,Pt1/γ-Al2O3 2/5/24,20.0,120.0,2024-02-06 19:52:41,244.86666667135432,0.0074910876054995025,0.9537499506430893,1.0123657583828132,0.007144624434008208
4,2024-02-05,24-005,5,Pt1/γ-Al2O3 2/5/24,20.1,120.2,2024-02-06 16:24:54,37.08333331835456,0.06649048976818035,0.9773276549309718,1.0075213704443282,0.06498299444034748
4,2024-02-05,24-005,5,Pt1/γ-Al2O3 2/5/24,20.1,120.2,2024-02-06 16:58:34,70.75000000745058,0.03018247814795494,0.9789067876678224,1.008196771064678,0.02954583272766881
4,2024-02-05,24-005,5,Pt1/γ-Al2O3 2/5/24,20.1,120.2,2024-02-06 17:32:01,104.19999998970889,0.01891776824813545,0.9766820402165599,1.0082053637337849,0.018476644488932988
4,2024-02-05,24-005,5,Pt1/γ-Al2O3 2/5/24,20.1,120.2,2024-02-06 18:05:35,137.7666666554287,0.014043488116868362,0.9741957263302511,1.005645924271617,0.013681106106222824
4,2024-02-05,24-005,5,Pt1/γ-Al2O3 2/5/24,20.1,120.2,2024-02-06 18:50:26,182.61666666227393,0.010695576096999454,0.9690730675293346,1.0073697645826492,0.010364794737312688
